CODE;COUNTRY;SUB-CHAPTER;TITLE;UNIT;1960;1961;1962;1963;1964;1965;1966;1967;1968;1969;1970;1971;1972;1973;1974;1975;1976;1977;1978;1979;1980;1981;1982;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023;2024;
EU27.1.0.0.0.UWCD;European Union;01 Compensation of employees;Compensation of employees: total economy ;Mrd ECU/EUR, Standard aggregation;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3068.915;3195.857;3252.028;3358.368;3527.445;3739.034;3902.277;4042.282;4144.748;4272.297;4436.548;4643.862;4893.050;5148.399;5074.152;5189.713;5321.475;5389.901;5449.400;5561.774;5714.674;5895.814;6142.548;6404.071;6653.879;6553.178;6930.490;7386.144;7765.345;8114.779                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
EU15.1.0.0.0.UWCD;European Union (15 countries);01 Compensation of employees;Compensation of employees: total economy ;Mrd ECU/EUR, Standard aggregation;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3064.978;3208.098;3215.985;3298.775;3407.623;3550.988;3727.326;3863.383;4105.809;4414.042;4588.592;4729.240;4793.081;4983.137;5154.545;5391.902;5661.817;5711.757;5570.453;5721.353;5849.798;5996.486;6044.376;6224.237;6520.720;6572.758;6733.936;6984.496;7250.658;7136.990;7588.550;8082.227;8426.013;8755.541                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
EA19.1.0.0.0.UWCD;Euro area;01 Compensation of employees;Compensation of employees: total economy ;Mrd ECU/EUR, Standard aggregation;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2808.898;2905.979;2945.558;3035.138;3191.876;3363.827;3501.519;3624.533;3723.113;3831.188;3953.179;4122.767;4318.026;4512.698;4498.852;4567.283;4668.020;4715.812;4761.888;4862.816;4992.288;5139.488;5331.230;5548.504;5754.751;5648.333;5962.863;6343.980;6667.824;6952.568                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             
EA20.1.0.0.0.UWCD;Euro area (20 countries);01 Compensation of employees;Compensation of employees: total economy ;Mrd ECU/EUR, Standard aggregation;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2816.714;2914.792;2955.601;3046.344;3203.143;3375.807;3514.002;3638.529;3738.269;3847.467;3970.695;4141.760;4338.862;4535.485;4521.115;4589.033;4689.258;4736.596;4782.135;4883.011;5012.925;5160.916;5353.857;5572.870;5779.944;5673.113;5990.370;6374.219;6700.173;6986.373                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              
EA12.1.0.0.0.UWCD;Euro area (12 countries);01 Compensation of employees;Compensation of employees: total economy ;Mrd ECU/EUR, Standard aggregation;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2426.923;2576.215;2614.631;2672.412;2784.522;2879.004;2914.986;3002.203;3158.025;3326.335;3461.635;3581.536;3676.711;3780.806;3896.569;4058.055;4241.102;4425.044;4416.543;4485.219;4582.672;4628.031;4672.846;4770.348;4894.648;5035.854;5219.319;5426.643;5622.516;5512.966;5816.256;6182.309;6495.935;6769.004                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
DU15.1.0.0.0.UWCD;EU15 (including D_W West-Germany);01 Compensation of employees;Compensation of employees: total economy ;Mrd ECU/EUR, Standard aggregation;146.828;162.494;179.523;198.544;220.079;241.163;262.098;277.794;301.007;335.759;386.825;436.409;490.383;571.045;678.109;787.713;897.580;992.189;1085.656;1224.438;1388.221;1531.819;1649.405;1729.699;1843.372;1965.329;2061.171;2168.509;2333.970;2536.758;2758.755;2968.073;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
DA12.1.0.0.0.UWCD;EA12 (including D_W West-Germany);01 Compensation of employees;Compensation of employees: total economy ;Mrd ECU/EUR, Standard aggregation;97.674;109.542;123.092;138.741;154.818;170.071;185.254;197.725;221.011;248.881;289.288;330.078;375.048;449.115;534.000;616.029;711.060;794.191;869.848;972.906;1079.995;1174.743;1277.805;1350.210;1434.845;1521.253;1630.577;1722.387;1819.791;1970.721;2164.756;2330.017;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              
BEL.1.0.0.0.UWCD;Belgium;01 Compensation of employees;Compensation of employees: total economy ;Mrd EURO-BEF;6.2194;6.5247;7.1690;7.8877;8.8938;9.8429;10.7887;11.5529;12.2763;13.6130;15.2836;17.4144;20.0271;23.1413;27.9794;32.1203;37.0121;40.1703;43.1271;46.1592;50.9734;53.3076;56.2334;58.6764;62.8526;66.1541;68.9220;70.7190;73.6945;79.0451;85.1976;91.6780;96.2754;99.6123;103.4726;106.5048;108.6395;112.8635;116.8765;122.9643;128.5636;135.7096;141.9848;144.6686;148.8507;153.9854;161.3932;170.1056;179.6282;180.9057;184.7111;193.1709;199.8060;203.6058;206.2012;208.1279;211.8132;219.2205;226.4868;234.6132;230.2360;243.6680;263.9488;288.6380;302.6230                                                                                                                                                                                                                                                                                                                                                           
BGR.1.0.0.0.UWCD;Bulgaria;01 Compensation of employees;Compensation of employees: total economy ;Mrd BGN;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.37990;0.65799;5.96921;9.23344;9.34916;9.96802;11.04476;11.74600;12.68486;13.84657;15.70339;17.40729;20.42507;24.43126;25.85067;27.17078;28.56231;30.21385;32.49939;34.25022;36.53802;39.34773;43.62006;48.23805;52.37116;54.57524;61.32771;71.14014;77.54276;82.97075                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               
CZE.1.0.0.0.UWCD;Czechia;01 Compensation of employees;Compensation of employees: total economy ;Mrd CZK;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;466.826;557.663;630.080;740.884;811.184;853.027;879.000;936.368;1012.222;1085.736;1145.460;1242.104;1330.849;1428.038;1550.227;1661.212;1610.110;1639.680;1677.353;1719.788;1735.350;1799.718;1891.335;2002.589;2185.084;2399.164;2585.613;2625.295;2785.692;3014.119;3240.178;3466.990                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
