CODE;COUNTRY;SUB-CHAPTER;TITLE;UNIT;1960;1961;1962;1963;1964;1965;1966;1967;1968;1969;1970;1971;1972;1973;1974;1975;1976;1977;1978;1979;1980;1981;1982;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023;2024;
EU27.1.0.0.0.UIGT;European Union;01 Gross fixed capital formation, total economy and sectors;Gross fixed capital formation at current prices: total economy ;Mrd ECU/EUR, Standard aggregation;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1362.737;1420.116;1458.329;1553.469;1662.427;1794.530;1842.453;1849.101;1890.175;1986.033;2105.822;2302.617;2517.454;2577.259;2253.010;2273.517;2357.265;2317.605;2276.352;2333.040;2470.938;2566.099;2715.627;2863.723;3115.491;2971.182;3198.932;3557.724;3752.802;3950.797                                                                                                                                                                                                                                                                                                                                                                                                                                                   
EU15.1.0.0.0.UIGT;European Union (15 countries);01 Gross fixed capital formation, total economy and sectors;Gross fixed capital formation at current prices: total economy ;Mrd ECU/EUR, Standard aggregation;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1452.286;1461.837;1383.930;1432.639;1482.660;1551.015;1605.076;1711.576;1837.747;2001.621;2046.046;2057.181;2079.657;2183.709;2294.960;2486.422;2670.336;2635.154;2307.396;2349.765;2417.059;2412.887;2378.246;2471.328;2663.796;2748.626;2874.051;2995.017;3237.132;3056.759;3306.739;3664.640;3837.260;4023.348                                                                                                                                                                                                                                                                                                                                                                                                            
EA19.1.0.0.0.UIGT;Euro area;01 Gross fixed capital formation, total economy and sectors;Gross fixed capital formation at current prices: total economy ;Mrd ECU/EUR, Standard aggregation;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1151.609;1190.616;1241.739;1282.975;1308.022;1389.143;1490.743;1599.666;1642.064;1644.750;1683.929;1764.118;1856.046;2014.603;2173.390;2196.977;1950.565;1960.486;2021.439;1979.723;1940.067;1980.806;2092.508;2191.279;2312.070;2431.700;2657.152;2515.939;2701.895;2990.387;3151.099;3311.925                                                                                                                                                                                                                                                                                                                                                                                                                                            
EA20.1.0.0.0.UIGT;Euro area (20 countries);01 Gross fixed capital formation, total economy and sectors;Gross fixed capital formation at current prices: total economy ;Mrd ECU/EUR, Standard aggregation;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1244.211;1286.414;1312.576;1393.914;1495.399;1604.370;1647.357;1651.114;1691.858;1772.715;1865.322;2025.286;2185.162;2210.502;1961.932;1970.059;2030.509;1988.341;1948.678;1989.162;2101.230;2200.629;2321.894;2442.284;2668.997;2527.150;2713.973;3004.714;3166.649;3328.294                                                                                                                                                                                                                                                                                                                                                                                                                                         
EA12.1.0.0.0.UIGT;Euro area (12 countries);01 Gross fixed capital formation, total economy and sectors;Gross fixed capital formation at current prices: total economy ;Mrd ECU/EUR, Standard aggregation;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1164.386;1198.722;1141.891;1179.577;1228.947;1267.431;1289.485;1368.309;1470.648;1578.461;1618.620;1620.012;1657.348;1734.087;1820.647;1971.799;2120.675;2141.537;1910.741;1921.304;1977.667;1936.828;1896.548;1936.745;2043.818;2143.405;2259.393;2374.343;2595.449;2455.318;2636.109;2916.628;3069.438;3224.325                                                                                                                                                                                                                                                                                                                                                                                                                 
DU15.1.0.0.0.UIGT;EU15 (including D_W West-Germany);01 Gross fixed capital formation, total economy and sectors;Gross fixed capital formation at current prices: total economy ;Mrd ECU/EUR, Standard aggregation;71.140;81.143;89.275;97.313;112.390;122.135;131.551;138.516;151.023;170.223;199.170;221.615;245.859;285.512;325.672;348.427;390.009;429.631;468.039;537.870;615.447;657.064;693.849;725.746;777.818;836.687;881.052;950.539;1079.549;1223.653;1321.169;1368.301;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA                                                                                                                                                                                                                                                                                                                                                                                                                                                    
DA12.1.0.0.0.UIGT;EA12 (including D_W West-Germany);01 Gross fixed capital formation, total economy and sectors;Gross fixed capital formation at current prices: total economy ;Mrd ECU/EUR, Standard aggregation;53.889;61.862;69.012;75.479;86.717;94.148;101.428;106.057;117.215;133.620;156.406;174.783;194.924;229.768;263.271;282.831;317.326;352.078;382.880;434.538;494.088;523.361;550.590;575.103;605.800;643.473;693.451;742.460;824.666;927.801;1024.384;1080.401;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA                                                                                                                                                                                                                                                                                                                                                                                                                                                        
BEL.1.0.0.0.UIGT;Belgium;01 Gross fixed capital formation, total economy and sectors;Gross fixed capital formation at current prices: total economy ;Mrd EURO-BEF;3.4342;3.8995;4.2960;4.4868;5.4340;5.9130;6.5129;6.9757;7.0018;7.6913;9.1218;9.6047;10.2366;11.6323;14.3056;15.8638;17.5083;18.8510;20.0234;20.7752;22.8194;20.7808;21.1699;20.6874;21.9283;23.8997;24.8082;26.4205;31.1784;36.6324;40.7899;39.9014;41.3503;41.0845;42.2432;44.6905;45.3960;48.9758;50.6666;53.7112;57.7028;59.1853;56.5542;57.6297;63.7030;68.6854;72.5915;80.0392;84.8339;78.9421;80.3378;86.5116;88.6730;87.1133;91.9083;95.6889;100.1142;103.6010;108.6763;116.2139;111.2585;121.4973;131.8303;136.5337;143.5016                                                                                                                                                                                                                                                                                                                                  
BGR.1.0.0.0.UIGT;Bulgaria;01 Gross fixed capital formation, total economy and sectors;Gross fixed capital formation at current prices: total economy ;Mrd BGN;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.01528;0.03902;0.05160;0.06132;0.11455;0.21264;0.09738;1.84252;3.86151;4.07082;4.70562;5.96987;6.46531;7.25619;8.63197;12.06705;14.70895;17.96183;24.02468;20.33055;16.61174;16.90612;17.45618;17.42336;17.72223;18.68439;17.55427;18.79490;20.62364;22.40381;22.98112;22.71971;24.03745;26.62749;29.34616                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
CZE.1.0.0.0.UIGT;Czechia;01 Gross fixed capital formation, total economy and sectors;Gross fixed capital formation at current prices: total economy ;Mrd CZK;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;190.538;231.604;272.740;341.634;412.162;539.420;629.811;642.373;669.092;677.407;744.358;802.342;801.076;829.838;885.877;945.874;1004.313;1155.283;1182.472;1091.978;1084.017;1086.869;1069.470;1050.612;1103.982;1227.485;1196.467;1273.407;1423.024;1567.622;1515.627;1586.346;1887.577;2088.982;2190.203                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
