CODE;COUNTRY;SUB-CHAPTER;TITLE;UNIT;1960;1961;1962;1963;1964;1965;1966;1967;1968;1969;1970;1971;1972;1973;1974;1975;1976;1977;1978;1979;1980;1981;1982;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023;2024;
EU27.1.0.0.0.UWCH;European Union;01 Revenue;Compensation of employees: households and NPISH ;Mrd ECU/EUR, Standard aggregation;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3539.039;3751.508;3915.272;4055.687;4158.783;4287.988;4451.445;4659.680;4906.535;5163.267;5090.730;5210.664;5342.572;5414.040;5473.900;5583.598;5742.126;5922.051;6166.468;6428.022;6675.168;6560.621;6943.886;NA;NA;NA                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             
EU15.1.0.0.0.UWCH;European Union (15 countries);01 Revenue;Compensation of employees: households and NPISH ;Mrd ECU/EUR, Standard aggregation;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3414.352;3558.345;3733.589;3867.903;4111.763;4419.963;4594.486;4736.311;4800.089;4989.879;5161.593;5398.837;5666.842;5715.601;5576.124;5730.889;5861.293;6010.692;6059.280;6239.975;6538.477;6588.581;6750.128;6998.817;7264.694;7152.538;7602.591;8095.367;8438.454;8770.580                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
EA19.1.0.0.0.UWCH;Euro area;01 Revenue;Compensation of employees: households and NPISH ;Mrd ECU/EUR, Standard aggregation;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2815.388;2912.540;2951.541;3039.498;3197.628;3369.776;3507.712;3631.836;3730.448;3839.637;3962.995;4133.200;4326.556;4519.896;4506.584;4578.838;4681.246;4731.615;4778.690;4880.644;5012.391;5158.745;5351.243;5566.858;5772.481;5667.372;NA;NA;NA;NA                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
EA20.1.0.0.0.UWCH;Euro area (20 countries);01 Revenue;Compensation of employees: households and NPISH ;Mrd ECU/EUR, Standard aggregation;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3210.923;3383.987;3522.475;3646.600;3746.924;3856.460;3979.898;4151.196;4348.222;4545.456;4532.231;4603.220;4706.274;4755.643;4801.025;4904.980;5033.448;5180.083;5371.485;5590.872;5801.837;5696.624;6013.296;NA;NA;NA                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
EA12.1.0.0.0.UWCH;Euro area (12 countries);01 Revenue;Compensation of employees: households and NPISH ;Mrd ECU/EUR, Standard aggregation;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2790.756;2885.224;2920.636;3006.226;3163.402;3331.772;3467.137;3588.151;3683.336;3787.968;3904.461;4066.298;4247.376;4429.960;4422.218;4494.547;4593.738;4641.629;4687.248;4785.776;4912.232;5052.622;5236.742;5442.323;5637.728;5529.503;5831.377;6196.595;6509.630;6785.344                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         
BEL.1.0.0.0.UWCH;Belgium;01 Revenue;Compensation of employees: households and NPISH ;Mrd EURO-BEF;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;66.6614;69.6211;71.5032;74.5835;79.9669;86.1431;92.6364;97.3187;100.7488;104.7396;108.8345;111.0718;115.2909;119.4947;125.7977;131.5625;138.9797;145.5863;148.5769;153.0986;158.4463;166.1291;175.0294;184.6217;186.1174;190.2292;198.7492;205.5405;209.4178;212.3011;214.4359;218.3282;226.0998;233.6050;242.1077;237.8649;251.1647;271.7507;297.0746;311.4880                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
BGR.1.0.0.0.UWCH;Bulgaria;01 Revenue;Compensation of employees: households and NPISH ;Mrd BGN;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.37990;0.65799;5.96921;9.31699;9.42187;10.03638;11.91444;13.21421;14.45256;15.85918;17.49846;19.38769;21.49279;25.57342;26.62116;27.63084;29.02693;30.72781;33.09645;34.90302;37.29308;40.34834;44.92298;NA;NA;NA;NA;NA;NA;NA                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
CZE.1.0.0.0.UWCH;Czechia;01 Revenue;Compensation of employees: households and NPISH ;Mrd CZK;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;628.682;738.073;810.475;855.168;883.979;943.502;1020.066;1092.638;1156.673;1246.119;1329.211;1426.024;1541.930;1637.283;1594.954;1635.630;1677.899;1724.490;1750.818;1824.549;1922.505;2038.244;2222.772;2429.575;2599.370;2649.754;2799.130;3029.438;3256.508;3483.810                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
DNK.1.0.0.0.UWCH;Denmark;01 Revenue;Compensation of employees: households and NPISH ;Mrd DKK;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;234.983;266.460;291.931;315.768;342.006;368.467;402.550;423.097;441.046;459.344;475.478;489.505;494.798;510.861;522.719;549.858;575.200;608.115;635.849;661.468;695.529;720.401;739.380;760.838;795.847;842.848;890.586;934.703;932.984;942.942;955.756;967.110;984.325;1008.261;1038.809;1071.989;1106.456;1141.809;1182.071;1199.070;1265.693;1365.168;1408.942;1478.330                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  
DEU.1.0.0.0.UWCH;Germany;01 Revenue;Compensation of employees: households and NPISH ;Mrd EURO-DEM;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;855.811;927.736;949.357;974.597;1009.430;1018.600;1022.430;1044.352;1074.372;1117.408;1135.047;1142.204;1145.918;1150.010;1148.956;1169.875;1204.436;1251.219;1258.027;1295.411;1352.194;1405.890;1446.609;1503.949;1564.814;1625.050;1696.317;1774.011;1856.155;1853.918;1918.027;2032.850;2142.390;2240.742                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
D_W.1.0.0.0.UWCH;West Germany;01 Revenue;Compensation of employees: households and NPISH ;Mrd EURO-DEM;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;444.7400;466.4200;481.5200;492.2800;511.3500;531.7800;560.1200;585.5300;610.3900;638.7000;689.1000;745.9200;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
EST.1.0.0.0.UWCH;Estonia;01 Revenue;Compensation of employees: households and NPISH ;Mrd EURO-EEK;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.72099;1.08332;1.44700;1.80840;2.16420;2.39610;2.47020;2.78630;3.10970;3.43730;3.87210;4.37160;5.08740;6.15350;7.55240;8.33500;7.17140;6.99530;7.64110;8.20620;8.79580;9.42580;10.01950;10.64300;11.55450;12.68200;13.70970;14.14890;15.49170;17.58594;19.25770;20.26103                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          
IRL.1.0.0.0.UWCH;Ireland;01 Revenue;Compensation of employees: households and NPISH ;Mrd EURO-IEP;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;24.1957;26.3330;29.2983;32.6634;36.8900;42.0234;46.8818;50.0478;54.4561;59.1158;65.6970;72.2421;79.0197;81.1727;74.0079;69.3927;68.4889;69.0817;70.0751;72.8290;77.3246;82.3657;88.1555;93.7287;100.3515;100.8905;110.7562;118.4235;126.6201;133.9848                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
GRC.1.0.0.0.UWCH;Greece;01 Revenue;Compensation of employees: households and NPISH ;Mrd EURO-GRD;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;27.24423;29.66108;33.81679;37.54443;41.04074;43.78620;47.17547;54.26918;59.59479;64.19125;68.29395;73.04740;78.40869;82.79999;84.67474;80.22052;73.95494;67.49254;61.92877;62.16068;60.57181;61.74935;62.45761;64.48655;66.25360;64.51820;68.06986;73.31700;76.59155;79.31272                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
